country1;country2;nbLinkTmp;frameworkContract;weight
3669;GM;SD;1;FP6;4.66809821678648e-05
3670;NG;SD;1;FP6;4.66809821678648e-05
3671;AT;BF;6;FP6;0.000280085893007189
3672;BE;BF;15;FP6;0.000700214732517972
3673;AU;BF;1;FP6;4.66809821678648e-05
3674;AR;BF;2;FP6;9.33619643357296e-05
3675;BF;BF;8;FP6;0.000373447857342919
3676;AT;GN;1;FP6;4.66809821678648e-05
3677;BE;GN;4;FP6;0.000186723928671459
3678;DE;GN;15;FP6;0.000700214732517972
3679;FR;GN;17;FP6;0.000793576696853702
3680;ES;GN;5;FP6;0.000233404910839324
3681;FI;GN;1;FP6;4.66809821678648e-05
3682;CH;GN;5;FP6;0.000233404910839324
3683;CZ;GN;1;FP6;4.66809821678648e-05
3684;DK;GN;3;FP6;0.000140042946503594
3685;CN;GN;1;FP6;4.66809821678648e-05
3686;ET;GN;1;FP6;4.66809821678648e-05
3687;BJ;GN;1;FP6;4.66809821678648e-05
3688;CI;GN;1;FP6;4.66809821678648e-05
3689;BF;GN;5;FP6;0.000233404910839324
3690;GH;GN;2;FP6;9.33619643357296e-05
3691;DO;GN;1;FP6;4.66809821678648e-05
3692;DE;SA;1;FP6;4.66809821678648e-05
3693;ES;SA;1;FP6;4.66809821678648e-05
3694;NL;SA;1;FP6;4.66809821678648e-05
3696;MA;SA;1;FP6;4.66809821678648e-05
3697;JO;SA;1;FP6;4.66809821678648e-05
3698;AT;GH;6;FP6;0.000280085893007189
3699;BE;GH;8;FP6;0.000373447857342919
3700;DE;GH;36;FP6;0.00168051535804313
3701;FR;GH;27;FP6;0.00126038651853235
3702;EL;GH;3;FP6;0.000140042946503594
3703;ES;GH;13;FP6;0.000606852768182243
3704;FI;GH;3;FP6;0.000140042946503594
3705;CH;GH;5;FP6;0.000233404910839324
3706;CZ;GH;1;FP6;4.66809821678648e-05
3707;DK;GH;10;FP6;0.000466809821678648
3708;EG;GH;1;FP6;4.66809821678648e-05
3709;CN;GH;2;FP6;9.33619643357296e-05
3710;BG;GH;2;FP6;9.33619643357296e-05
3711;CL;GH;1;FP6;4.66809821678648e-05
3712;BR;GH;2;FP6;9.33619643357296e-05
3713;BW;GH;1;FP6;4.66809821678648e-05
3714;CO;GH;2;FP6;9.33619643357296e-05
3715;BJ;GH;4;FP6;0.000186723928671459
3716;CI;GH;1;FP6;4.66809821678648e-05
3717;CD;GH;1;FP6;4.66809821678648e-05
3718;BF;GH;11;FP6;0.000513490803846513
3719;GH;GH;1;FP6;4.66809821678648e-05
3720;CM;GH;3;FP6;0.000140042946503594
3721;GA;GH;2;FP6;9.33619643357296e-05
3722;FJ;GH;1;FP6;4.66809821678648e-05
3723;BE;FO;1;FP6;4.66809821678648e-05
3724;DE;FO;4;FP6;0.000186723928671459
3725;EL;FO;1;FP6;4.66809821678648e-05
3726;FI;FO;2;FP6;9.33619643357296e-05
3727;CH;FO;1;FP6;4.66809821678648e-05
3728;CZ;FO;1;FP6;4.66809821678648e-05
3729;DK;FO;4;FP6;0.000186723928671459
3730;CN;FO;2;FP6;9.33619643357296e-05
3731;EC;FO;1;FP6;4.66809821678648e-05
3732;BD;FO;1;FP6;4.66809821678648e-05
3733;BE;SC;1;FP6;4.66809821678648e-05
3734;DE;SC;4;FP6;0.000186723928671459
3735;IT;SC;2;FP6;9.33619643357296e-05
3736;EL;SC;1;FP6;4.66809821678648e-05
3737;FI;SC;2;FP6;9.33619643357296e-05
3738;CH;SC;1;FP6;4.66809821678648e-05
3739;PL;SC;3;FP6;0.000140042946503594
3740;CZ;SC;1;FP6;4.66809821678648e-05
3741;DK;SC;3;FP6;0.000140042946503594
3742;CN;SC;2;FP6;9.33619643357296e-05
3743;LT;SC;1;FP6;4.66809821678648e-05
3744;HR;SC;1;FP6;4.66809821678648e-05
3745;MA;SC;1;FP6;4.66809821678648e-05
3746;EC;SC;1;FP6;4.66809821678648e-05
3747;BD;SC;1;FP6;4.66809821678648e-05
3748;FO;SC;1;FP6;4.66809821678648e-05
3749;EE;ZW;1;FP6;4.66809821678648e-05
3750;AT;ZW;4;FP6;0.000186723928671459
3751;BE;ZW;4;FP6;0.000186723928671459
3752;DE;ZW;14;FP6;0.000653533750350107
3753;FR;ZW;8;FP6;0.000373447857342919
3754;IT;ZW;14;FP6;0.000653533750350107
3755;UK;ZW;25;FP6;0.00116702455419662
3756;ES;ZW;7;FP6;0.000326766875175054
3757;IE;ZW;3;FP6;0.000140042946503594
3758;FI;ZW;3;FP6;0.000140042946503594
3759;HU;ZW;4;FP6;0.000186723928671459
3760;CH;ZW;6;FP6;0.000280085893007189
3761;PL;ZW;3;FP6;0.000140042946503594
3762;PT;ZW;1;FP6;4.66809821678648e-05
3763;SE;ZW;5;FP6;0.000233404910839324
3764;NL;ZW;12;FP6;0.000560171786014378
3765;NO;ZW;4;FP6;0.000186723928671459
3766;DK;ZW;8;FP6;0.000373447857342919
3767;CN;ZW;3;FP6;0.000140042946503594
3768;HR;ZW;1;FP6;4.66809821678648e-05
3769;RU;ZW;2;FP6;9.33619643357296e-05
3770;CL;ZW;1;FP6;4.66809821678648e-05
3771;SK;ZW;1;FP6;4.66809821678648e-05
3772;US;ZW;2;FP6;9.33619643357296e-05
3773;MZ;ZW;1;FP6;4.66809821678648e-05
3774;TZ;ZW;3;FP6;0.000140042946503594
3775;AR;ZW;2;FP6;9.33619643357296e-05
3776;BR;ZW;2;FP6;9.33619643357296e-05
3777;IN;ZW;3;FP6;0.000140042946503594
3778;ZA;ZW;10;FP6;0.000466809821678648
3779;BW;ZW;2;FP6;9.33619643357296e-05
3780;CO;ZW;1;FP6;4.66809821678648e-05
3781;UA;ZW;2;FP6;9.33619643357296e-05
3782;TN;ZW;1;FP6;4.66809821678648e-05
3783;MX;ZW;1;FP6;4.66809821678648e-05
3784;TH;ZW;1;FP6;4.66809821678648e-05
3785;SN;ZW;1;FP6;4.66809821678648e-05
3786;ML;ZW;2;FP6;9.33619643357296e-05
3787;KE;ZW;7;FP6;0.000326766875175054
3788;UG;ZW;1;FP6;4.66809821678648e-05
3789;BF;ZW;2;FP6;9.33619643357296e-05
3790;GH;ZW;1;FP6;4.66809821678648e-05
3791;CM;ZW;1;FP6;4.66809821678648e-05
3792;GA;ZW;1;FP6;4.66809821678648e-05
3793;ZM;ZW;2;FP6;9.33619643357296e-05
3794;DE;KY;1;FP6;4.66809821678648e-05
3795;IE;KY;1;FP6;4.66809821678648e-05
3796;BE;CO;13;FP6;0.000606852768182243
3797;CH;CO;2;FP6;9.33619643357296e-05
3798;CN;CO;9;FP6;0.000420128839510783
3799;AL;CO;1;FP6;4.66809821678648e-05
3800;BG;CO;1;FP6;4.66809821678648e-05
3801;CL;CO;7;FP6;0.000326766875175054
3802;AR;CO;7;FP6;0.000326766875175054
3803;BR;CO;18;FP6;0.000840257679021567
3804;CO;CO;2;FP6;9.33619643357296e-05
3805;BO;CO;3;FP6;0.000140042946503594
3806;CD;CO;1;FP6;4.66809821678648e-05
3807;EE;NI;1;FP6;4.66809821678648e-05
3808;BE;NI;3;FP6;0.000140042946503594
3809;DE;NI;6;FP6;0.000280085893007189
3810;FR;NI;2;FP6;9.33619643357296e-05
3811;IT;NI;2;FP6;9.33619643357296e-05
3812;ES;NI;3;FP6;0.000140042946503594
3813;CZ;NI;4;FP6;0.000186723928671459
3814;DK;NI;6;FP6;0.000280085893007189
3815;CN;NI;2;FP6;9.33619643357296e-05
3816;CL;NI;3;FP6;0.000140042946503594
3817;AR;NI;5;FP6;0.000233404910839324
3818;BR;NI;6;FP6;0.000280085893007189
3819;CO;NI;5;FP6;0.000233404910839324
3820;MX;NI;8;FP6;0.000373447857342919
3821;CR;NI;3;FP6;0.000140042946503594
3822;EC;NI;3;FP6;0.000140042946503594
3823;GT;NI;1;FP6;4.66809821678648e-05
3825;KE;NI;1;FP6;4.66809821678648e-05
3826;BO;NI;1;FP6;4.66809821678648e-05
3827;CD;NI;1;FP6;4.66809821678648e-05
3828;NI;NI;1;FP6;4.66809821678648e-05
3829;BE;SV;1;FP6;4.66809821678648e-05
3830;DE;SV;8;FP6;0.000373447857342919
3831;FR;SV;10;FP6;0.000466809821678648
3832;IT;SV;2;FP6;9.33619643357296e-05
3833;EL;SV;3;FP6;0.000140042946503594
3834;ES;SV;5;FP6;0.000233404910839324
3835;HU;SV;1;FP6;4.66809821678648e-05
3836;CH;SV;2;FP6;9.33619643357296e-05
3837;PL;SV;1;FP6;4.66809821678648e-05
3838;SE;SV;1;FP6;4.66809821678648e-05
3839;NL;SV;4;FP6;0.000186723928671459
3840;NO;SV;1;FP6;4.66809821678648e-05
3841;RO;SV;1;FP6;4.66809821678648e-05
3842;DK;SV;1;FP6;4.66809821678648e-05
3843;LT;SV;1;FP6;4.66809821678648e-05
3844;RU;SV;4;FP6;0.000186723928671459
3845;CL;SV;1;FP6;4.66809821678648e-05
3846;AR;SV;1;FP6;4.66809821678648e-05
3847;BR;SV;1;FP6;4.66809821678648e-05
3848;IS;SV;1;FP6;4.66809821678648e-05
3849;CO;SV;2;FP6;9.33619643357296e-05
3850;PH;SV;1;FP6;4.66809821678648e-05
3851;MX;SV;5;FP6;0.000233404910839324
3852;PE;SV;1;FP6;4.66809821678648e-05
3853;CR;SV;3;FP6;0.000140042946503594
3854;EC;SV;2;FP6;9.33619643357296e-05
3855;GT;SV;4;FP6;0.000186723928671459
3856;PY;SV;1;FP6;4.66809821678648e-05
3857;BO;SV;1;FP6;4.66809821678648e-05
3858;CD;SV;1;FP6;4.66809821678648e-05
3859;NI;SV;2;FP6;9.33619643357296e-05
3860;SV;SV;3;FP6;0.000140042946503594
3861;HN;SV;3;FP6;0.000140042946503594
3862;AT;CM;2;FP6;9.33619643357296e-05
3863;BE;CM;2;FP6;9.33619643357296e-05
3864;CH;CM;4;FP6;0.000186723928671459
3865;AU;CM;1;FP6;4.66809821678648e-05
3866;CD;CM;1;FP6;4.66809821678648e-05
3867;CM;CM;1;FP6;4.66809821678648e-05
3868;AT;GA;2;FP6;9.33619643357296e-05
3869;BE;GA;5;FP6;0.000233404910839324
3870;DE;GA;9;FP6;0.000420128839510783
3871;FR;GA;12;FP6;0.000560171786014378
3872;EL;GA;1;FP6;4.66809821678648e-05
3873;ES;GA;3;FP6;0.000140042946503594
3874;CH;GA;4;FP6;0.000186723928671459
3875;DK;GA;2;FP6;9.33619643357296e-05
3876;BJ;GA;1;FP6;4.66809821678648e-05
3877;BF;GA;1;FP6;4.66809821678648e-05
3878;AT;HK;4;FP6;0.000186723928671459
3879;BE;HK;6;FP6;0.000280085893007189
3880;DE;HK;19;FP6;0.000886938661189431
3881;FR;HK;14;FP6;0.000653533750350107
3882;EL;HK;2;FP6;9.33619643357296e-05
3883;ES;HK;5;FP6;0.000233404910839324
3884;FI;HK;3;FP6;0.000140042946503594
3885;CH;HK;6;FP6;0.000280085893007189
3886;CZ;HK;1;FP6;4.66809821678648e-05
3887;DK;HK;6;FP6;0.000280085893007189
3888;CN;HK;4;FP6;0.000186723928671459
3889;BG;HK;3;FP6;0.000140042946503594
3890;AR;HK;1;FP6;4.66809821678648e-05
3891;BR;HK;1;FP6;4.66809821678648e-05
3892;EC;HK;1;FP6;4.66809821678648e-05
3893;GH;HK;1;FP6;4.66809821678648e-05
3894;EE;PK;1;FP6;4.66809821678648e-05
3895;AT;PK;2;FP6;9.33619643357296e-05
3896;BE;PK;2;FP6;9.33619643357296e-05
3897;DE;PK;8;FP6;0.000373447857342919
3898;FR;PK;5;FP6;0.000233404910839324
3899;IT;PK;4;FP6;0.000186723928671459
3900;EL;PK;1;FP6;4.66809821678648e-05
3901;ES;PK;2;FP6;9.33619643357296e-05
3902;IE;PK;1;FP6;4.66809821678648e-05
3903;FI;PK;4;FP6;0.000186723928671459
3904;HU;PK;2;FP6;9.33619643357296e-05
3905;CH;PK;4;FP6;0.000186723928671459
3906;NL;PK;7;FP6;0.000326766875175054
3907;NO;PK;2;FP6;9.33619643357296e-05
3908;CY;PK;1;FP6;4.66809821678648e-05
3909;CZ;PK;1;FP6;4.66809821678648e-05
3910;DK;PK;1;FP6;4.66809821678648e-05
3911;EG;PK;1;FP6;4.66809821678648e-05
3912;CN;PK;2;FP6;9.33619643357296e-05
3913;AU;PK;1;FP6;4.66809821678648e-05
3914;BA;PK;1;FP6;4.66809821678648e-05
3915;BG;PK;1;FP6;4.66809821678648e-05
3916;HR;PK;1;FP6;4.66809821678648e-05
3917;LV;PK;1;FP6;4.66809821678648e-05
3918;AR;PK;1;FP6;4.66809821678648e-05
3919;IN;PK;2;FP6;9.33619643357296e-05
3920;ID;PK;1;FP6;4.66809821678648e-05
3921;LU;PK;1;FP6;4.66809821678648e-05
3922;NZ;PK;1;FP6;4.66809821678648e-05
3923;KE;PK;1;FP6;4.66809821678648e-05
3924;BD;PK;3;FP6;0.000140042946503594
3925;NP;PK;3;FP6;0.000140042946503594
3926;IR;PK;1;FP6;4.66809821678648e-05
3927;AE;PK;1;FP6;4.66809821678648e-05
3928;BT;PK;1;FP6;4.66809821678648e-05
3929;IQ;PK;1;FP6;4.66809821678648e-05
3930;EE;GL;1;FP6;4.66809821678648e-05
3931;AT;GL;1;FP6;4.66809821678648e-05
3932;BE;GL;5;FP6;0.000233404910839324
3933;DE;GL;2;FP6;9.33619643357296e-05
3934;FR;GL;6;FP6;0.000280085893007189
3935;ES;GL;1;FP6;4.66809821678648e-05
3936;FI;GL;1;FP6;4.66809821678648e-05
3937;CZ;GL;1;FP6;4.66809821678648e-05
3938;DK;GL;4;FP6;0.000186723928671459
3939;BG;GL;2;FP6;9.33619643357296e-05
3940;GL;GL;1;FP6;4.66809821678648e-05
3941;FR;MR;5;FP6;0.000233404910839324
3942;EL;MR;1;FP6;4.66809821678648e-05
3943;ES;MR;4;FP6;0.000186723928671459
3944;FI;MR;2;FP6;9.33619643357296e-05
3945;MA;MR;1;FP6;4.66809821678648e-05
3946;GN;MR;1;FP6;4.66809821678648e-05
3947;EE;UZ;1;FP6;4.66809821678648e-05
3948;AT;UZ;3;FP6;0.000140042946503594
3949;BE;UZ;2;FP6;9.33619643357296e-05
3950;DE;UZ;22;FP6;0.00102698160769303
3951;FR;UZ;7;FP6;0.000326766875175054
3952;IT;UZ;3;FP6;0.000140042946503594
3953;UK;UZ;12;FP6;0.000560171786014378
3954;EL;UZ;1;FP6;4.66809821678648e-05
3955;ES;UZ;3;FP6;0.000140042946503594
3956;IL;UZ;2;FP6;9.33619643357296e-05
3957;CH;UZ;1;FP6;4.66809821678648e-05
3958;PL;UZ;4;FP6;0.000186723928671459
3959;PT;UZ;3;FP6;0.000140042946503594
3960;SE;UZ;3;FP6;0.000140042946503594
3961;NL;UZ;8;FP6;0.000373447857342919
3962;NO;UZ;1;FP6;4.66809821678648e-05
3963;CZ;UZ;2;FP6;9.33619643357296e-05
3964;DK;UZ;1;FP6;4.66809821678648e-05
3965;CN;UZ;1;FP6;4.66809821678648e-05
3966;RU;UZ;10;FP6;0.000466809821678648
3967;GE;UZ;1;FP6;4.66809821678648e-05
3968;UA;UZ;2;FP6;9.33619643357296e-05
3969;KG;UZ;2;FP6;9.33619643357296e-05
3970;KZ;UZ;16;FP6;0.000746895714685837
3971;TJ;UZ;6;FP6;0.000280085893007189
3972;BJ;UZ;3;FP6;0.000140042946503594
3973;UZ;UZ;8;FP6;0.000373447857342919
3974;TM;UZ;4;FP6;0.000186723928671459
3975;AT;KH;3;FP6;0.000140042946503594
3976;BE;KH;4;FP6;0.000186723928671459
3977;DE;KH;3;FP6;0.000140042946503594
3978;FR;KH;5;FP6;0.000233404910839324
3979;IT;KH;1;FP6;4.66809821678648e-05
3980;ES;KH;3;FP6;0.000140042946503594
3981;IL;KH;1;FP6;4.66809821678648e-05
3982;CN;KH;19;FP6;0.000886938661189431
3983;BG;KH;1;FP6;4.66809821678648e-05
3984;AR;KH;1;FP6;4.66809821678648e-05
3985;BR;KH;1;FP6;4.66809821678648e-05
3986;IN;KH;2;FP6;9.33619643357296e-05
3987;HK;KH;1;FP6;4.66809821678648e-05
3988;KH;KH;1;FP6;4.66809821678648e-05
3989;AT;IR;1;FP6;4.66809821678648e-05
3990;BE;IR;1;FP6;4.66809821678648e-05
3991;DE;IR;4;FP6;0.000186723928671459
3992;EL;IR;3;FP6;0.000140042946503594
3993;ES;IR;1;FP6;4.66809821678648e-05
3994;HU;IR;1;FP6;4.66809821678648e-05
3995;CN;IR;1;FP6;4.66809821678648e-05
3996;BG;IR;1;FP6;4.66809821678648e-05
3997;AM;IR;1;FP6;4.66809821678648e-05
3998;AZ;IR;1;FP6;4.66809821678648e-05
3999;GE;IR;1;FP6;4.66809821678648e-05
4000;ID;IR;1;FP6;4.66809821678648e-05
4001;BO;IR;1;FP6;4.66809821678648e-05
4002;IQ;IR;2;FP6;9.33619643357296e-05
4003;AT;CG;1;FP6;4.66809821678648e-05
4004;BE;CG;2;FP6;9.33619643357296e-05
4005;CD;CG;1;FP6;4.66809821678648e-05
4006;AO;CG;1;FP6;4.66809821678648e-05
4007;EE;ZM;1;FP6;4.66809821678648e-05
4008;AT;ZM;3;FP6;0.000140042946503594
4009;BE;ZM;5;FP6;0.000233404910839324
4010;DE;ZM;10;FP6;0.000466809821678648
4011;FR;ZM;5;FP6;0.000233404910839324
4012;IT;ZM;8;FP6;0.000373447857342919
4013;UK;ZM;14;FP6;0.000653533750350107
4014;ES;ZM;1;FP6;4.66809821678648e-05
4015;HU;ZM;1;FP6;4.66809821678648e-05
4016;CH;ZM;4;FP6;0.000186723928671459
4017;SE;ZM;6;FP6;0.000280085893007189
4018;NL;ZM;5;FP6;0.000233404910839324
4019;NO;ZM;3;FP6;0.000140042946503594
4020;CZ;ZM;1;FP6;4.66809821678648e-05
4021;DK;ZM;6;FP6;0.000280085893007189
4022;CN;ZM;2;FP6;9.33619643357296e-05
4023;RU;ZM;1;FP6;4.66809821678648e-05
4024;US;ZM;2;FP6;9.33619643357296e-05
4025;TZ;ZM;9;FP6;0.000420128839510783
4026;BR;ZM;2;FP6;9.33619643357296e-05
4027;IN;ZM;3;FP6;0.000140042946503594
4028;ZA;ZM;8;FP6;0.000373447857342919
4029;BW;ZM;3;FP6;0.000140042946503594
4030;MW;ZM;5;FP6;0.000233404910839324
4031;TN;ZM;1;FP6;4.66809821678648e-05
4032;MX;ZM;1;FP6;4.66809821678648e-05
4033;TH;ZM;1;FP6;4.66809821678648e-05
4034;SN;ZM;3;FP6;0.000140042946503594
4035;ML;ZM;2;FP6;9.33619643357296e-05
4036;KE;ZM;6;FP6;0.000280085893007189
4037;NE;ZM;1;FP6;4.66809821678648e-05
4038;UG;ZM;6;FP6;0.000280085893007189
4039;CD;ZM;1;FP6;4.66809821678648e-05
4040;BF;ZM;2;FP6;9.33619643357296e-05
4041;GH;ZM;1;FP6;4.66809821678648e-05
4042;CM;ZM;4;FP6;0.000186723928671459
4043;ZM;ZM;1;FP6;4.66809821678648e-05
4044;FR;TD;2;FP6;9.33619643357296e-05
4045;NL;TD;1;FP6;4.66809821678648e-05
4046;SN;TD;2;FP6;9.33619643357296e-05
4047;KE;TD;1;FP6;4.66809821678648e-05
4048;NE;TD;1;FP6;4.66809821678648e-05
4049;DE;TG;2;FP6;9.33619643357296e-05
4050;FR;TG;1;FP6;4.66809821678648e-05
4051;GH;TG;1;FP6;4.66809821678648e-05
4052;CM;TG;2;FP6;9.33619643357296e-05
4053;AT;BD;1;FP6;4.66809821678648e-05
4054;AE;BD;1;FP6;4.66809821678648e-05
4055;DE;NF;1;FP6;4.66809821678648e-05
4056;FR;NF;1;FP6;4.66809821678648e-05
4057;IT;NF;1;FP6;4.66809821678648e-05
4058;ES;NF;2;FP6;9.33619643357296e-05
4059;DK;NF;1;FP6;4.66809821678648e-05
4060;AT;BT;3;FP6;0.000140042946503594
4061;BD;BT;1;FP6;4.66809821678648e-05
4062;BE;CV;1;FP6;4.66809821678648e-05
4063;CH;CV;1;FP6;4.66809821678648e-05
4064;CN;CV;1;FP6;4.66809821678648e-05
4065;AU;CV;1;FP6;4.66809821678648e-05
4066;CL;CV;1;FP6;4.66809821678648e-05
4067;BW;CV;1;FP6;4.66809821678648e-05
4068;CV;CV;1;FP6;4.66809821678648e-05
4069;BE;DO;1;FP6;4.66809821678648e-05
4070;DK;DO;1;FP6;4.66809821678648e-05
4071;CN;DO;1;FP6;4.66809821678648e-05
4072;BE;JM;1;FP6;4.66809821678648e-05
4073;FR;JM;3;FP6;0.000140042946503594
4074;IT;JM;1;FP6;4.66809821678648e-05
4075;DK;JM;1;FP6;4.66809821678648e-05
4076;CN;JM;1;FP6;4.66809821678648e-05
4077;GN;JM;1;FP6;4.66809821678648e-05
4078;DO;JM;1;FP6;4.66809821678648e-05
4079;GW;JM;1;FP6;4.66809821678648e-05
4080;EE;TT;1;FP6;4.66809821678648e-05
4081;AT;TT;1;FP6;4.66809821678648e-05
4082;BE;TT;3;FP6;0.000140042946503594
4083;DE;TT;1;FP6;4.66809821678648e-05
4084;FR;TT;4;FP6;0.000186723928671459
4085;IT;TT;2;FP6;9.33619643357296e-05
4086;EL;TT;1;FP6;4.66809821678648e-05
4087;ES;TT;1;FP6;4.66809821678648e-05
4088;IE;TT;1;FP6;4.66809821678648e-05
4089;FI;TT;1;FP6;4.66809821678648e-05
4090;HU;TT;1;FP6;4.66809821678648e-05
4091;CH;TT;1;FP6;4.66809821678648e-05
4092;PL;TT;1;FP6;4.66809821678648e-05
4093;PT;TT;1;FP6;4.66809821678648e-05
4094;SE;TT;1;FP6;4.66809821678648e-05
4095;NL;TT;3;FP6;0.000140042946503594
4096;NO;TT;1;FP6;4.66809821678648e-05
4097;CY;TT;1;FP6;4.66809821678648e-05
4098;RO;TT;1;FP6;4.66809821678648e-05
4099;DK;TT;2;FP6;9.33619643357296e-05
4100;CN;TT;2;FP6;9.33619643357296e-05
4101;TR;TT;1;FP6;4.66809821678648e-05
4102;SI;TT;1;FP6;4.66809821678648e-05
4103;BA;TT;1;FP6;4.66809821678648e-05
4104;BG;TT;1;FP6;4.66809821678648e-05
4105;HR;TT;1;FP6;4.66809821678648e-05
4106;RU;TT;1;FP6;4.66809821678648e-05
4107;SK;TT;1;FP6;4.66809821678648e-05
4108;LV;TT;1;FP6;4.66809821678648e-05
4109;LU;TT;1;FP6;4.66809821678648e-05
4110;NZ;TT;1;FP6;4.66809821678648e-05
4111;TH;TT;1;FP6;4.66809821678648e-05
4112;SN;TT;1;FP6;4.66809821678648e-05
4113;KE;TT;1;FP6;4.66809821678648e-05
4114;GN;TT;1;FP6;4.66809821678648e-05
4115;PK;TT;1;FP6;4.66809821678648e-05
4116;DO;TT;1;FP6;4.66809821678648e-05
4117;GW;TT;1;FP6;4.66809821678648e-05
4118;JM;TT;1;FP6;4.66809821678648e-05
4119;BE;GM;3;FP6;0.000140042946503594
4120;DE;GM;3;FP6;0.000140042946503594
4121;FR;GM;4;FP6;0.000186723928671459
4122;ES;GM;3;FP6;0.000140042946503594
4123;FI;GM;2;FP6;9.33619643357296e-05
4124;CH;GM;4;FP6;0.000186723928671459
4125;CZ;GM;2;FP6;9.33619643357296e-05
4126;DK;GM;1;FP6;4.66809821678648e-05
4127;CN;GM;5;FP6;0.000233404910839324
4128;AU;GM;1;FP6;4.66809821678648e-05
4129;AR;GM;2;FP6;9.33619643357296e-05
4130;BR;GM;4;FP6;0.000186723928671459
4131;ET;GM;1;FP6;4.66809821678648e-05
4132;BJ;GM;1;FP6;4.66809821678648e-05
4133;BF;GM;2;FP6;9.33619643357296e-05
4134;GA;GM;1;FP6;4.66809821678648e-05
4135;GM;GM;1;FP6;4.66809821678648e-05
4136;BE;NG;2;FP6;9.33619643357296e-05
4137;DE;NG;13;FP6;0.000606852768182243
4138;FR;NG;11;FP6;0.000513490803846513
4139;IT;NG;6;FP6;0.000280085893007189
4140;EL;NG;1;FP6;4.66809821678648e-05
4141;ES;NG;3;FP6;0.000140042946503594
4142;FI;NG;1;FP6;4.66809821678648e-05
4143;CH;NG;1;FP6;4.66809821678648e-05
4144;DK;NG;1;FP6;4.66809821678648e-05
4145;AU;NG;1;FP6;4.66809821678648e-05
4146;AR;NG;1;FP6;4.66809821678648e-05
4147;IN;NG;3;FP6;0.000140042946503594
4148;MX;NG;1;FP6;4.66809821678648e-05
4149;ML;NG;4;FP6;0.000186723928671459
4150;NE;NG;5;FP6;0.000233404910839324
4151;BJ;NG;1;FP6;4.66809821678648e-05
4152;BF;NG;3;FP6;0.000140042946503594
4153;GN;NG;1;FP6;4.66809821678648e-05
4154;GH;NG;2;FP6;9.33619643357296e-05
4155;CM;NG;1;FP6;4.66809821678648e-05
4156;BE;LA;1;FP6;4.66809821678648e-05
4157;DE;LA;1;FP6;4.66809821678648e-05
4158;ES;LA;1;FP6;4.66809821678648e-05
4159;CN;LA;10;FP6;0.000466809821678648
4160;KH;LA;3;FP6;0.000140042946503594
4161;AT;IQ;1;FP6;4.66809821678648e-05
4162;DE;IQ;2;FP6;9.33619643357296e-05
4163;EL;IQ;1;FP6;4.66809821678648e-05
4164;ES;IQ;1;FP6;4.66809821678648e-05
4165;CN;IQ;1;FP6;4.66809821678648e-05
4166;BG;IQ;1;FP6;4.66809821678648e-05
4167;AM;IQ;1;FP6;4.66809821678648e-05
4168;AZ;IQ;1;FP6;4.66809821678648e-05
4169;GE;IQ;1;FP6;4.66809821678648e-05
4170;AT;TM;1;FP6;4.66809821678648e-05
4171;DE;TM;2;FP6;9.33619643357296e-05
4172;FR;TM;1;FP6;4.66809821678648e-05
4173;IL;TM;1;FP6;4.66809821678648e-05
4174;PT;TM;1;FP6;4.66809821678648e-05
4175;RU;TM;3;FP6;0.000140042946503594
4176;KG;TM;2;FP6;9.33619643357296e-05
4177;KZ;TM;4;FP6;0.000186723928671459
4178;TJ;TM;2;FP6;9.33619643357296e-05
4179;CL;FJ;1;FP6;4.66809821678648e-05
4180;BE;SR;4;FP6;0.000186723928671459
4181;DE;SR;6;FP6;0.000280085893007189
4182;PT;SR;2;FP6;9.33619643357296e-05
4183;NL;SR;8;FP6;0.000373447857342919
4184;JP;SR;2;FP6;9.33619643357296e-05
4185;BR;SR;4;FP6;0.000186723928671459
4186;SR;SR;2;FP6;9.33619643357296e-05
4187;AT;VA;2;FP6;9.33619643357296e-05
4188;DE;VA;1;FP6;4.66809821678648e-05
4189;IT;VA;9;FP6;0.000420128839510783
4190;UK;VA;3;FP6;0.000140042946503594
4191;EL;VA;2;FP6;9.33619643357296e-05
4192;CH;VA;2;FP6;9.33619643357296e-05
4193;NO;VA;1;FP6;4.66809821678648e-05
4194;RU;VA;1;FP6;4.66809821678648e-05
4195;BE;SM;1;FP6;4.66809821678648e-05
4196;FR;SM;1;FP6;4.66809821678648e-05
4197;IT;SM;1;FP6;4.66809821678648e-05
4198;ES;SM;1;FP6;4.66809821678648e-05
4199;DZ;SM;1;FP6;4.66809821678648e-05
4200;MA;SM;1;FP6;4.66809821678648e-05
4201;LB;SM;1;FP6;4.66809821678648e-05
4202;FR;MG;4;FP6;0.000186723928671459
4203;KE;MG;2;FP6;9.33619643357296e-05
4204;MG;MG;1;FP6;4.66809821678648e-05
4205;DE;HN;1;FP6;4.66809821678648e-05
4206;FR;HN;1;FP6;4.66809821678648e-05
4207;ES;HN;1;FP6;4.66809821678648e-05
4208;CO;HN;1;FP6;4.66809821678648e-05
4209;GT;HN;1;FP6;4.66809821678648e-05
4210;FR;NC;8;FP6;0.000373447857342919
4211;ES;NC;2;FP6;9.33619643357296e-05
4213;NC;NC;1;FP6;4.66809821678648e-05
4214;FR;PF;4;FP6;0.000186723928671459
4215;ES;PF;1;FP6;4.66809821678648e-05
4217;NC;PF;2;FP6;9.33619643357296e-05
