id;Org1;Org2;nbLinkTmp;Org
95427;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GLAXOSMITHKLINE RESEARCH AND DEVELOPMENT LTD;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95706;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSIDAD DE BURGOS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95766;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITY OF HULL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95857;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTALLATION EUROPEENNE DE RAYONNEMENT SYNCHROTRON;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95887;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MOLIROM SRL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95892;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Xtal Concepts GmbH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95901;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTET FOR RYMDFYSIK;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95909;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SKOLKOVO INSTITUTE OF SCIENCE AND TECHNOLOGY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95919;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SPACE RESEARCH INSTITUTE OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE AND THE NATIONAL SPACE AGENCY OF UKRAINE;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95948;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITY OF MICHIGAN THE REGENTS OF THE UNIVERSITY OF MICHIGAN;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
95959;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;OBSERVATOIRE DE PARIS;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96075;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITA CA' FOSCARI VENEZIA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96214;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE PARIS-SUD;6;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96394;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THALES ALENIA SPACE FRANCE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96539;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITEIT LEIDEN;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96752;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EURENCO Bofors AB;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96754;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE INNER ARCHSARL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96761;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TOTALFORSVARETS FORSKNINGSINSTITUT;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
96864;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SCIENCE AND TECHNOLOGY FACILITIES COUNCIL;13;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
97049;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ROYAL HOLLOWAY AND BEDFORD NEW COLLEGE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
97392;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE UNIVERSITY COURT OF THE UNIVERSITY OF ST ANDREWS;6;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
97581;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;JYVASKYLAN YLIOPISTO;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
97662;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CENTRUM VEDECKO TECHNICKYCH INFORMACII SLOVENSKEJ REPUBLIKY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
97763;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ROMANIAN SPACE AGENCY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
97907;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98236;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM VZW;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98307;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITA DEGLI STUDI DELLA TUSCIA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98437;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MUSEUM NATIONAL D'HISTOIRE NATURELLE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98447;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NATURAL HISTORY MUSEUM;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98494;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NATURHISTORISCHES MUSEUM;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98512;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SENCKENBERG GESELLSCHAFT FUR NATURFORSCHUNG;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98558;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THALES ALENIA SPACE UK LTD;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98575;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SERVICE PUBLIC FEDERAL DE PROGRAMMATION POLITIQUE SCIENTIFIQUE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98797;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INTERUNIVERSITAIR MICRO-ELECTRONICACENTRUM IMEC VZW;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98960;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNITED MONOLITHIC SEMICONDUCTORS SAS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
98989;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CENTRUM BADAN KOSMICZNYCH POLSKIEJ AKADEMII NAUK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99007;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTO NACIONAL DE TECNICA AEROESPACIAL;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99114;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITAET GRAZ;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99242;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Prototech AS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99406;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GMV AEROSPACE AND DEFENCE SA UNIPERSONAL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99466;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE DES SCIENCES ET TECHNOLOGIES DE LILLE - LILLE I;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99678;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NATIONAL NUCLEAR LABORATORY LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99695;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;DEIMOS SPACE SOCIEDAD LIMITADA UNIPERSONAL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99744;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ECAPS AB;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99747;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FOTEC FORSCHUNGS- UND TECHNOLOGIETRANSFER GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99758;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;JOHANNES GUTENBERG-UNIVERSITAT MAINZ;5;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99794;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG;5;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
99902;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TECHNISCHE UNIVERSITEIT EINDHOVEN;9;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
100448;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITAET KASSEL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
100483;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITY OF DURHAM;6;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
100701;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK N.V.;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
101214;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TECHNISCHE UNIVERSITAET BERGAKADEMIE FREIBERG;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
101741;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Geological Survey of Denmark and Greenland;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102047;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FUNDACIO INSTITUT DE RECERCA DE L'ENERGIA DE CATALUNYA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102410;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FINANCE WATCH AISBL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102414;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GCF - GLOBAL CLIMATE FORUM EV;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102427;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INSTITUTE FOR ADVANCED SUSTAINABILITY STUDIES EV;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102438;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LONDON CENTRE FOR MATHEMATICAL SCIENCES LBG;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102447;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO SANT'ANNA;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102571;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE YOUNG FOUNDATION;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102591;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FREIE UNIVERSITAET BERLIN;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102627;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;HELMHOLTZ-ZENTRUM BERLIN FUR MATERIALIEN UND ENERGIE GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102636;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MIDSUMMER AB;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102639;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ZENTRUM FUR SONNENENERGIE- UND WASSERSTOFF-FORSCHUNG BADEN-WURTTEMBERGSTIFTUNG;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102786;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Instytut Geofizyki Polskiej Akademii Nauk;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102837;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ELECTRICITE DE FRANCE;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102942;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ION BEAM SERVICES;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102964;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;WIND INERTIA TECHNOLOGIES S.L;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
102991;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STICHTING DELTARES;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103107;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITAET PADERBORN;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103211;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSIDAD DE ALICANTE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103289;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;USTAV FYZIKALNI CHEMIE J. HEYROVSKEHO AV CR, v. v. i.;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103468;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NORGES FORSKNINGSRAD;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103683;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;EIDGENOESSISCHE MATERIALPRUEFUNGS- UND FORSCHUNGSANSTALT;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103763;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LABORATORIO IBERICO INTERNACIONAL DE NANOTECNOLOGIA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
103928;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;IBM RESEARCH GMBH;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
104027;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LABORATORIO EUROPEO DI SPETTROSCOPIE NON LINEARI;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
104194;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FONDAZIONE BRUNO KESSLER;4;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
104296;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;KOZEP-EUROPAI EGYETEM;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
104426;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITAET OSNABRUECK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
104507;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITAT LINZ;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
104901;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STMICROELECTRONICS SRL;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105093;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;M3 SYSTEMS BELGIUM SPRL;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105103;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;PILDO CONSULTING SL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105132;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TELESPAZIO FRANCE SAS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105151;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE DE LOME;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105368;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;CENTRO DE INVESTIGACION ECOLOGICA YAPLICACIONES FORESTALES;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105675;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITA DEGLI STUDI DI ROMA TORVERGATA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105879;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;L'AVION JAUNE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
105882;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STARLAB LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106112;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;G.E.O.S.INGENIEURGESELLSCHAFT MBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106129;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GEOLOGIAN TUTKIMUSKESKUS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106277;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINTEK;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106584;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UMWELTBUNDESAMT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106667;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ENVIRONMENTAL PROTECTION AGENCY OF IRELAND;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106724;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FORSKNINGSRÅDET FÖR MILJÖ, AREELLA NÄRINGAR OCH SAMHÄLLSBYGGANDE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106765;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INNOVATIONSFONDEN;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106820;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINISTERIE VAN INFRASTRUCTUUR EN MILIEU;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
106914;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MINISTERIO DE ECONOMIA Y COMPETITIVIDAD;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107227;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Unitatea Executiva pentru Finantarea Invatamantului Superior, a Cercetarii, Dezvoltarii si Inovarii;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107480;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;INTELLIGENTSIA CONSULTANTS SARL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107488;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;KAUNO TECHNOLOGIJOS UNIVERSITETAS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107544;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;NOVALED GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107581;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;DEUTSCHES KLIMARECHENZENTRUM GMBH;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107740;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LABORATORIO NACIONAL DE ENGENHARIA CIVIL;3;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
107894;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THE CYPRUS INSTITUTE;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108053;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FUNDACION GAIKER;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108188;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ENVIRONMENT SYSTEMS LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108200;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FONDATION TOUR DU VALAT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108215;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ICETA - Instituto de Ciências e Tecnologias Agrárias e Agro-Alimentares;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108249;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ISRAEL NATURE AND NATIONAL PARKS PROTECTION AUTHORITY;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108268;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;KLAIPEDOS UNIVERSITETAS;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108296;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;MUSEUM FUR NATURKUNDE - LEIBNIZ-INSTITUT FUR EVOLUTIONS- UND BIODIVERSITATSFORSCHUNG AN DER HUMBOLDT-UNIVERSITAT ZU BERLIN;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108338;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;PSI HYDROBIOLOGICAL INSTITUTE OHRID;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108365;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TERRADUE UK LTD;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108397;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNITED NATIONS ENVIRONMENT PROGRAMME;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108467;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE DE GENEVE;12;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108901;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FORSCHUNGSVERBUND BERLIN EV;6;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
108959;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;STIFTUNG DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY;9;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109130;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Centro Internazionale in Monitoraggio Ambientale - Fondazione CIMA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109221;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;POTSDAM INSTITUT FUER KLIMAFOLGENFORSCHUNG;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109291;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITY OF EAST ANGLIA;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109395;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;ESTROTECH OU;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109397;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;IVTECH SRL;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109404;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSIDAD POLITECNICA DE CARTAGENA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109430;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE DE CERGY-PONTOISE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109448;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE PARIS DIDEROT - PARIS 7;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109483;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;GRIFFIN DISCOVERIES BV;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109486;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;TEIJIN ARAMID BV;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109491;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNILEVER RESEARCH AND DEVELOPMENT VLAARDINGEN BV;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109502;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;UNIVERSITE PARIS DESCARTES;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109537;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;JANSSEN CILAG SA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109543;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;THALESNANO NANOTECHNOLOGIAI KUTATO-FEJLESZTO ZRT;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109606;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;POLITECHNIKA LODZKA;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109643;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SLOVENSKA TECHNICKA UNIVERZITA V BRATISLAVE;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109758;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;RUBOTHERM GMBH;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
109761;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Scientific Computing & Modelling N.V.;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
110002;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;FLEXENABLE LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
110060;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;LEIBNIZ-INSTITUT FUER NEUE MATERIALIEN GEMEINNUETZIGE GMBH;2;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
110378;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;Conseil Européen de l'Industrie Chimique;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
110733;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;SCHLUMBERGER CAMBRIDGE RESEARCH LIMITED;1;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
